,Title,Rating,votings,Duration,voting_counts
1667,1784. Maryada Ramanna,7.5, (49),2h 5m, (3.4K)
1668,1785. Ramaiya Vastavaiya,5.8, (49),2h 28m, (5K)
1669,1786. 28 Hours Later: The Zombie Movie,5.0, (49),56m, (138)
1670,1787. An Actor's Revenge,7.3, (49),1h 55m, (3K)
1671,1788. Unarmed But Dangerous,3.2, (49),1h 30m, (225)
1672,1791. Brice 3,4.4, (49),1h 35m, (1.7K)
1673,1792. Knock-Out Cop,6.2, (49),1h 54m, (4K)
1674,1793. Roselyne and the Lions,6.1, (49),2h 19m, (546)
1675,1794. Chalo,6.3, (49),2h 25m, (1.6K)
1676,1795. The Suspicious Death of a Minor,6.5, (49),1h 40m, (1.9K)
1677,1796. DJ Tillu,7.2, (49),2h 1m, (4K)
1678,1797. Fairy Tail: The Phoenix Priestess,7.0, (49),1h 26m, (2.5K)
1679,1798. Parchi,5.4, (49),2h 17m, (473)
1680,1799. Below the Belt,3.8, (49),1h 29m, (266)
1681,1800. Challenge,5.9, (49),2h 40m, (810)
1682,1801. Kill!,7.4, (49),1h 55m, (3.3K)
1683,1802. Destruction Babies,5.9, (49),1h 48m, (997)
1684,1804. Bling,4.4, (49),1h 22m, (825)
1685,1805. Runaway Nightmare,4.4, (49),1h 34m, (314)
1686,1806. Midnite Spares,5.1, (49),1h 27m, (308)
1687,1807. Sunday,5.5, (49),2h 15m, (3.2K)
1688,1808. The Throwaways,4.6, (49),1h 30m, (1.9K)
1689,1809. Türkler Çildirmis Olmali,3.0, (49),1h 40m, (1.4K)
1690,1810. Dragon Lord,6.3, (49),1h 42m, (4.7K)
1691,1812. Mr. Vampire Saga IV,6.3, (49),1h 36m, (650)
1692,1813. The Tricky Master,5.9, (49),1h 31m, (1.8K)
1693,1814. Hot Tamale,5.5, (49),1h 42m, (1.3K)
1694,1815. Sinister Squad,2.2, (49),1h 30m, (1.2K)
1695,1816. Kangaroo Jack: G'Day U.S.A.!,3.9, (49),1h 15m, (546)
1696,1817. A Violent Prosecutor,6.7, (49),2h 6m, (3.6K)
1697,1818. Last Hero in China,6.6, (49),1h 51m, (3.7K)
1698,1819. Trance,5.0, (49),1h 26m, (73)
1699,1820. She Never Died,5.3, (49),1h 29m, (1.3K)
1700,1821. Jesus Shows You the Way to the Highway,5.7, (49),1h 23m, (1.2K)
1701,1822. Haseena Maan Jaayegi,6.3, (49),2h 27m, (3.9K)
1702,1823. Bad Luck,5.5, (49),1h 20m, (214)
1703,1824. Kaashmora,5.6, (49),2h 43m, (2.1K)
1704,1825. Les anges gardiens,5.9, (49),1h 50m, (3.7K)
1705,1826. No Problem,4.5, (49),2h 19m, (3.2K)
1706,1827. Odd Couple,7.1, (49),1h 37m, (641)
1707,"1828. You Shoot, I Shoot",7.4, (49),1h 34m, (1.7K)
1708,"1829. Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",4.1, (49),1h 42m, (1.4K)
1709,1830. Shamelessly She-Hulk,6.0, (49),1h 30m, (110)
1710,1831. Avane Srimannarayana,7.6, (49),3h 6m, (8.5K)
1711,1833. Bring Me the Head of the Machine Gun Woman,5.4, (49),1h 13m, (1.2K)
1712,1834. Muthu,7.5, (49),2h 45m, (3.8K)
1713,1835. Fudoh: The New Generation,7.0, (49),1h 38m, (4K)
1714,1836. Detective Conan: Strategy Above the Depths,7.0, (49),1h 48m, (2.2K)
1715,1837. Half a Loaf of Kung Fu,5.6, (49),1h 37m, (2.2K)
1716,1838. Mutant Girls Squad,5.7, (49),1h 29m, (2.1K)
1717,1839. The Iceman Cometh,6.6, (49),1h 54m, (1.3K)
1718,1840. Turn the Other Cheek,6.3, (49),1h 29m, (5.2K)
1719,1841. Zombie Hunter,3.5, (49),1h 33m, (2.9K)
1720,1842. Lazer Team 2,6.3, (49),1h 26m, (3.6K)
1721,"1843. Help, I Shrunk My Teacher",5.2, (49),1h 30m, (826)
1722,1844. All About the Money,5.1, (49),1h 30m, (3.2K)
1723,1845. My Dad's Christmas Date,5.5, (49),1h 31m, (2.4K)
1724,1846. Undercover Party Crasher,4.8, (49),1h 26m, (173)
1725,1847. Fights Break Sphere,5.2, (49),1h 33m, (31)
1726,1848. Bang bang al hoyo,6.4, (49),1h 25m, (28)
1727,1849. Los verduleros 4,6.1, (49),1h 45m, (99)
1728,1850. MCA Middle Class Abbayi,6.1, (49),2h 24m, (3.4K)
1729,1852. Namma Veettu Pillai,6.0, (49),2h 33m, (1.9K)
1730,1853. Cyborg She,6.9, (49),1h 55m, (4.3K)
1731,1854. Kadhal Azhivathillai,6.1, (49),3h, (111)
1732,1855. Royal,5.6, (49),2h 28m, (174)
1733,1856. Boss,5.1, (49),2h 23m, (12K)
1734,1858. Sattar,6.9, (49),1h 46m, (3.5K)
1735,1859. Blind Detective,6.4, (49),2h 10m, (3.8K)
1736,1860. Piranha Sharks,2.9, (49),1h 19m, (649)
1737,1861. #Selfieparty,5.0, (49),1h 30m, (384)
1738,1862. Slammed,4.0, (49),1h 39m, (290)
1739,1863. Zoombies 2,3.5, (49),1h 24m, (703)
1740,1865. To Trap a Spy,6.0, (49),1h 32m, (606)
1741,1866. Beauty and the Bestie,4.7, (49),1h 59m, (365)
1742,1867. Stark Raving Mad,6.2, (49),1h 41m, (5.4K)
1743,1868. Kyûketsu Shôjo tai Shôjo Furanken,5.7, (49),1h 24m, (4K)
1744,1869. Super Express,5.2, (49),1h 24m, (179)
1745,1870. Bheeshma,6.6, (49),2h 30m, (5K)
1746,1871. Mr. Billion,5.4, (49),1h 29m, (1.5K)
1747,1872. Jeon Woochi,6.6, (49),2h 16m, (3.5K)
1748,1873. Ramayya Vastavayya,5.1, (49),2h 47m, (2.4K)
1749,1876. Terror Birds,3.5, (49),1h 27m, (538)
1750,1877. Heropanti 2,2.3, (49),2h 25m, (28K)
1751,1878. Mon Mane Na,5.0, (49),2h 25m, (476)
1752,1879. Even Angels Eat Beans,6.2, (49),1h 51m, (3.5K)
1753,1880. Operation Corned Beef,6.1, (49),1h 45m, (3.2K)
1754,1881. Hellbent,4.6, (49),1h 28m, (288)
1755,1882. Gemini,6.2, (49),2h 30m, (1.2K)
1756,1883. Legendary Weapons of China,6.9, (49),1h 49m, (1.9K)
1757,1884. The Infallibles,4.8, (49),1h 39m, (749)
1758,1885. Extra Ordinary Man,5.1, (49),2h 37m, (2.3K)
1759,1886. Bandaa Singh Chaudhary,6.3, (49),1h 53m, (5.2K)
1760,1887. Send It!,4.5, (49),1h 41m, (283)
1761,1888. Fags in the Fast Lane,6.4, (49),1h 30m, (57)
1762,1889. Black Out,6.4, (49),1h 32m, (2.2K)
1763,1890. The Escape of Prisoner 614,4.6, (49),1h 37m, (940)
1764,1891. Dragon Ball: The Path to Power,7.2, (49),1h 20m, (3.1K)
1765,1892. Doraemon: Nobita's Secret Gadget Museum,7.0, (49),1h 40m, (1.4K)
1766,1893. Sons of Rizk 3,6.7, (49),2h 5m, (1.6K)
1767,1894. Up to His Ears,6.2, (49),1h 44m, (2.5K)
1768,1895. The Getaway King,6.5, (49),1h 40m, (3K)
1769,1896. Beauty the Ape Wife,5.7, (49),1h 40m, (732)
1770,1897. The Red Spectacles,6.4, (49),1h 56m, (907)
1771,1898. The Honkers,6.1, (49),1h 42m, (403)
1772,1899. Born to Ride,3.2, (49),1h 30m, (786)
1773,1900. The Seven Deadly Sins: Grudge of Edinburgh Part 2,6.2, (49),53m, (606)
1774,1901. Kills On Wheels,7.1, (49),1h 43m, (4K)
1775,1902. The Eagle Shooting Heroes,7.0, (49),1h 43m, (3.4K)
1776,1903. Dinocroc,3.4, (49),1h 25m, (2.1K)
1777,1904. Shin Chan: The Adult Empire Strikes Back,7.8, (49),1h 30m, (1.4K)
1778,1905. Hell Squad,3.4, (49),1h 27m, (464)
1779,1906. Cop or Hood,6.5, (49),1h 47m, (3.3K)
1780,1908. Thodari,4.6, (49),2h 48m, (1.4K)
1781,"1909. Feuer, Eis & Dynamit",3.9, (49),1h 46m, (1.1K)
1782,1910. Cemetery High,3.1, (49),1h 20m, (481)
1783,1911. Defying Chase,4.9, (49),1h 28m, (153)
1784,1912. Soulkeeper,4.8, (49),1h 45m, (1.3K)
1785,1914. Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen,6.1, (49),1h 47m, (319)
1786,1915. Fifty/Fifty,5.7, (49),1h 41m, (947)
1787,1916. Balupu,6.1, (49),2h 25m, (1.6K)
1788,1917. Take Home Pay,5.3, (49),1h 45m, (186)
1789,1918. Wickie und die starken Männer,5.6, (49),1h 25m, (3.6K)
1790,1919. Hit & Run,6.2, (49),1h 54m, (378)
1791,1920. Amphibious Creature of the Deep,3.4, (49),1h 26m, (1.2K)
1792,1921. Kara Bela,6.7, (49),1h 45m, (10K)
1793,1923. Chuck Steel: Night of the Trampires,6.8, (49),1h 30m, (711)
1794,1924. The 2nd Best Secret Agent in the Whole Wide World,5.7, (49),1h 36m, (206)
1795,1925. It Shouldn't Happen to a Dog,6.6, (49),1h 10m, (232)
1796,1926. Ang pangarap kong holdap,6.9, (49),1h 47m, (606)
1797,1927. Downtown,5.7, (49),1h 36m, (2.2K)
1798,1928. Bunny the Killer Thing,4.3, (49),1h 28m, (1.9K)
1799,1929. Safari Express,5.2, (49),1h 33m, (321)
1800,1930. Adhurs,6.8, (49),2h 30m, (3.4K)
1801,1931. Shola Aur Shabnam,6.5, (49),2h 45m, (1.3K)
1802,1932. Sons of Rizk 2,7.1, (49),1h 43m, (3.3K)
1803,1933. Lingaa,5.6, (49),2h 54m, (6.7K)
1804,1934. The Private Life of Helen of Troy,5.8, (49),1h 27m, (99)
1805,1935. Ladrón que roba a ladrón,6.6, (49),1h 38m, (2K)
1806,1936. Ragada,6.0, (49),2h 26m, (1.2K)
1807,1937. Biriyani,5.7, (49),2h 28m, (1.9K)
1808,1938. Doctor,7.4, (49),2h 28m, (20K)
1809,1939. Sailor Moon Eternal,7.0, (49),2h 40m, (1.8K)
1810,1940. Ghost Punting,5.4, (49),1h 34m, (269)
1811,1941. Weekend Warriors,4.4, (49),1h 29m, (378)
1812,1943. Pizza Man,3.9, (49),1h 30m, (355)
1813,1944. Baadshah,6.3, (49),2h 44m, (5.2K)
1814,1945. Gappa the Triphibian Monster,4.4, (49),1h 30m, (1.8K)
1815,1946. Dirty Ho,7.1, (49),1h 43m, (1.6K)
1816,1947. Home Along da Riles da Movie,7.0, (49),2h 10m, (57)
1817,1948. Bulletproof 2,3.7, (49),1h 37m, (732)
1818,1949. Warriors Two,7.2, (49),1h 36m, (1.7K)
1819,1950. Hollywood.Con,3.4, (49),1h 41m, (2.8K)
1820,1952. James Bond,5.2, (49),2h 22m, (307)
1821,1953. Golmaal 3,5.7, (49),2h 35m, (11K)
1822,1954. Heroes,5.7, (49),2h 19m, (2.4K)
1823,1955. Pataki,5.5, (49),2h 20m, (194)
1824,1956. Flatfoot in Hong Kong,6.4, (49),1h 55m, (3.8K)
1825,1957. Sous écrous,5.3, (49),1h 51m, (34)
1826,1958. The Human Race,4.9, (49),1h 27m, (11K)
1827,1959. Saint Young Men: Holy Men vs Demon Army,3.0, (49),1h 33m, (13)
1828,1960. Mad Monkey Kung Fu,6.7, (49),1h 56m, (1.2K)
1829,1961. Golmaal Again,5.0, (49),2h 20m, (12K)
1830,1962. S.O.S. Operation Bikini,5.3, (49),1h 24m, (116)
1831,1963. Poslednji krug momci,6.5, (49),1h 18m, (52)
1832,1964. Mega Shark vs. Kolossus,2.7, (49),1h 29m, (1.9K)
1833,1965. Octonauts & the Great Barrier Reef,6.7, (49),47m, (241)
1834,1966. The Fuller Brush Man,6.8, (49),1h 33m, (677)
1835,1967. Volcano High,5.9, (49),2h, (3.6K)
1836,1968. Cheerleader Ninjas,2.8, (49),1h 31m, (1.2K)
1837,1969. Bomber,6.2, (49),1h 41m, (4.6K)
1838,1970. Below the Belt,5.4, (49),1h 31m, (273)
1839,1971. Disciples of the 36th Chamber,6.4, (49),1h 30m, (2.3K)
1840,1972. Parava,8.0, (49),2h 27m, (4.8K)
1841,1973. Bengal Tiger,5.3, (49),2h 25m, (1.2K)
1842,1974. The Mad,4.7, (49),1h 23m, (1.9K)
1843,1975. Royal Tramp II,7.0, (49),1h 38m, (3.2K)
1844,1976. Rat Pfink and Boo Boo,4.3, (49),1h 12m, (997)
1845,1978. Mole Song Final,6.1, (49),2h 9m, (189)
1846,1979. Oru Thekkan Thallu Case,6.4, (49),2h 32m, (1.4K)
1847,1980. Arya,7.8, (49),2h 31m, (8.5K)
1848,1981. La gran aventura de Mortadelo y Filemón,5.3, (49),1h 47m, (3.7K)
1849,1982. Varsham,7.3, (49),2h 39m, (2.5K)
1850,1983. Enter the Fat Dragon,6.6, (49),1h 40m, (1K)
1851,1984. Trust Me,4.9, (49),2h, (424)
1852,1985. My Tutor Friend,6.5, (49),1h 50m, (2.6K)
1853,1986. Journey Bombay to Goa: Laughter Unlimited,4.9, (49),2h 18m, (603)
1854,1987. Argo,7.0, (49),1h 46m, (4.3K)
1855,1988. Future Zone,3.4, (49),1h 22m, (840)
1856,1989. Squadra antiscippo,6.0, (49),1h 33m, (873)
1857,1990. Crossbreed,3.1, (49),1h 26m, (2.9K)
1858,1991. La Trampa,6.2, (49),1h 29m, (59)
1859,1992. Big Tits Zombies,4.3, (49),1h 13m, (1.5K)
1860,1993. Killer Bean Forever,6.6, (49),1h 25m, (5K)
1861,1994. Selfiee,5.7, (49),2h 28m, (14K)
1862,1995. Jabariya Jodi,4.0, (49),2h 5m, (1.9K)
1863,1996. Another Superhero Movie,3.1, (49),1h 15m, (521)
1864,1997. Big Man Japan,6.2, (49),1h 53m, (4.1K)
1865,1998. RoboGeisha,5.3, (49),1h 42m, (2.7K)
1866,1999. Türkler Çildirmis Olmali 2: Mavi Vatan,2.2, (49),1h 40m, (155)
1867,2000. One Piece: Chopper's Kingdom in the Strange Animal Island,6.2, (49),56m, (2.5K)
1868,2001. Legend of Kung Fu Rabbit,3.2, (49),1h 29m, (720)
1869,2002. Velaiyilla Pattathari,7.9, (49),2h 13m, (8.9K)
1870,2003. Vamp U,4.0, (49),1h 40m, (3K)
1871,2004. The Big Noise,6.3, (49),1h 14m, (1.5K)
1872,2005. Nikamma,2.8, (49),2h 32m, (1.8K)
1873,2006. The Secret of Bacchus,7.8, (49),2h, (719)
1874,2007. Green Ghost and the Masters of the Stone,4.6, (49),1h 22m, (668)
1875,2008. Mais où est donc passée la 7ème compagnie,6.9, (49),1h 35m, (2.6K)
1876,2009. The World of Don Camillo,5.6, (49),2h 6m, (2.3K)
1877,2010. The Visitor from the Future,5.8, (49),1h 45m, (2K)
1878,2011. The Speed Track,5.8, (49),PG-13, (392)
1879,2012. Australiens,5.4, (49),1h 52m, (379)
1880,2013. Günah Keçisi,4.9, (49),1h 23m, (2.2K)
1881,2014. Bad Georgia Road,4.8, (49),1h 26m, (142)
1882,2015. Mad Mission 4: You Never Die Twice,5.8, (49),1h 26m, (946)
1883,2016. The Emu War,4.2, (49),1h 15m, (170)
1884,2017. Martial Arts of Shaolin,6.4, (49),1h 34m, (2.7K)
1885,2019. Bhaijaan Elo Re,6.9, (49),2h 40m, (1.7K)
1886,2020. Dance of the Drunken Mantis,6.9, (49),1h 34m, (868)
1887,2021. Namak Halaal,7.2, (49),2h 51m, (3K)
1888,2022. Project A-Ko,6.9, (49),1h 26m, (1.6K)
1889,2023. The Bod Squad,5.5, (49),1h 39m, (425)
1890,2024. Tiktik: The Aswang Chronicles,5.1, (49),1h 42m, (339)
1891,2025. Holy Shit!,5.8, (49),1h 30m, (794)
1892,2026. Ching fung dik sau,6.5, (49),1h 35m, (371)
1893,2027. Little Ninjas,2.4, (49),1h 40m, (868)
1894,2028. Jajantaram Mamantaram,6.0, (49),2h 2m, (1.7K)
1895,2029. Interzone,3.9, (49),1h 37m, (476)
1896,2030. Viswam,4.3, (49),2h 35m, (630)
1897,2032. Cartouche,6.5, (49),1h 54m, (3.1K)
1898,2033. Børning 2,5.9, (49),1h 38m, (2.9K)
1899,2034. Knockabout,7.2, (49),1h 32m, (1.6K)
1900,2035. Chandu the Magician,6.2, (49),1h 11m, (1.2K)
1901,2036. Dear Inspector,6.7, (49),1h 45m, (1.2K)
1902,2037. Breaking and Re-entering,5.8, (49),1h 49m, (436)
1903,2039. Trinity Seven: Eternity Library & Alchemic Girl,6.5, (49),55m, (545)
1904,2040. Bad Cat,7.0, (49),1h 26m, (9.1K)
1905,2041. 12 Hours of Terror,6.5, (49),1h 34m, (569)
1906,2042. Rachcha,4.5, (49),2h 23m, (3.1K)
1907,2043. Budapest Heist,3.8, (49),1h 44m, (4.3K)
1908,2044. The Last Ottoman: Knockout Ali,6.9, (49),2h 6m, (7K)
1909,2046. Dead Again,3.0, (49),1h 15m, (677)
1910,2047. Chaw,5.6, (49),2h 2m, (1.4K)
1911,2048. For Better or Worse,4.8, (49),1h 45m, (563)
1912,2049. Pokémon the Movie: White - Victini and Zekrom,5.7, (49),1h 37m, (2.1K)
1913,2050. Totally Baked,4.7, (49),1h 28m, (903)
1914,2051. The Great Spy Chase,6.8, (49),1h 24m, (2.1K)
1915,2052. Money Back Guarantee,5.0, (49),2h 2m, (2.7K)
1916,2053. 2002,6.0, (49),1h 34m, (762)
1917,2054. Sixpack Annie,4.2, (49),1h 28m, (349)
1918,2055. By Quantum Physics: A Nightlife Venture,5.8, (49),2h, (525)
1919,2056. Albion: The Enchanted Stallion,5.2, (49),1h 46m, (1.6K)
1920,2057. Ittefaq,4.9, (49),2h 18m, (109)
1921,2058. Captain Sabertooth and the Treasure of Lama Rama,5.2, (49),1h 36m, (826)
1922,2059. Aachi & Ssipak,6.7, (49),1h 30m, (1.9K)
1923,2060. The Little Dragons,4.3, (49),1h 30m, (311)
1924,2061. Khaleja,7.6, (49),2h 50m, (10K)
1925,2062. Pedicab Driver,7.4, (49),1h 35m, (1.1K)
1926,2063. Big Match,6.2, (49),1h 52m, (756)
1927,2065. Roberrt,5.9, (49),2h 46m, (4.1K)
1928,2066. Jil Jung Juk,6.9, (49),2h 16m, (1.8K)
1929,2067. Fish Story,7.5, (49),1h 53m, (3.5K)
1930,2068. Jackie,7.5, (49),2h 6m, (2K)
1931,2070. Loafer,5.1, (49),2h 40m, (676)
1932,2071. Selfie 69,6.0, (49),1h 56m, (2K)
1933,2072. The Action Pack,4.9, (49),1h 39m, (1.7K)
1934,2073. Mag Wheels,4.3, (49),1h 21m, (305)
1935,2074. Snake Island,3.4, (49),1h 30m, (936)
1936,2075. Gitler kaput!,3.0, (49),1h 35m, (2.3K)
1937,2076. Supreme,6.1, (49),2h 22m, (887)
1938,2077. Meri Biwi Ka Jawab Nahin,3.5, (49),2h 30m, (801)
1939,2078. Spooks,7.2, (49),1h 10m, (39)
1940,2079. Fist of Fury 1991,6.5, (49),1h 36m, (1.4K)
1941,2080. Alligator Alley,3.6, (49),1h 28m, (911)
1942,2081. The Kick,5.5, (49),1h 34m, (975)
1943,2083. Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,6.9, (49),1h 30m, (15)
1944,2084. Fake-Out,4.6, (49),1h 36m, (281)
1945,2085. Another Egg and Chicken Movie,6.1, (49),1h 30m, (692)
1946,2086. You Don't Know Who You're Talking To,6.6, (49),1h 35m, (111)
1947,2087. Kenny Begins,5.7, (49),1h 27m, (2K)
1948,2088. Miniforce X,7.8, (49),1h 8m, (18)
1949,2090. Do Not Disturb,4.9, (49),1h 34m, (2.8K)
1950,2091. Snake Eater II: The Drug Buster,4.3, (49),1h 33m, (691)
1951,2092. Zombie Fight Club,3.9, (49),1h 35m, (925)
1952,2093. Shaan,7.0, (49),3h 1m, (3.2K)
1953,2094. Talk Back and You're Dead,4.8, (49),2h, (529)
1954,2095. 212 Warrior,6.9, (49),2h 3m, (1.7K)
1955,2096. StarDog and TurboCat,5.2, (49),1h 30m, (2.5K)
1956,2097. Ghost Killers vs. Bloody Mary,5.6, (49),1h 48m, (1.8K)
1957,2098. The White River Kid,4.7, (49),1h 39m, (1.4K)
1958,2099. Autobahnraser,4.7, (49),1h 27m, (2.1K)
1959,2100. Four Samosas,5.6, (49),1h 20m, (301)
1960,2101. The Adventures of Panda Warrior,1.7, (49),1h 18m, (327)
1961,2102. Kickboxing Academy,2.3, (49),1h 24m, (579)
1962,2104. Jackpot,5.2, (49),2h 22m, (664)
1963,2105. Power Kids,5.6, (49),1h 17m, (513)
1964,2106. Till Death Do Us Part,5.4, (49),1h 21m, (262)
1965,2107. Isi/Disi: Alto voltaje,4.4, (49),1h 31m, (891)
1966,2108. Padaiyappa,8.2, (49),3h 1m, (8.3K)
1967,2109. Totally Spies! The Movie,6.4, (49),1h 15m, (946)
1968,2110. Na Maloom Afraad,7.4, (49),2h 17m, (4.2K)
1969,2111. Caravan,6.7, (49),2h 41m, (350)
1970,2112. El patrullero 777,6.4, (49),2h, (649)
1971,"2113. Look Out, Officer!",5.8, (49),1h 30m, (1.1K)
1972,2114. Mirapakai,6.3, (49),2h 40m, (1.3K)
1973,2115. Thunder and Lightning,5.3, (49),1h 35m, (571)
1974,2116. Rogue One,7.8, (49),TV-14, (17)
1975,2117. Dirty Sanchez: The Movie,6.0, (49),1h 34m, (4.4K)
1976,2118. Supercon,3.7, (49),1h 40m, (1.1K)
1977,2119. Maharaja,4.3, (49),2h 44m, (624)
1978,2120. Gone with the Dead,4.4, (49),1h 36m, (47)
1979,2121. Turks in Space,1.5, (49),1h 50m, (17K)
1980,2122. Anunnakiler,2.5, (49),1h 16m, (435)
1981,2123. Confessions of an Action Star,3.9, (49),1h 23m, (805)
1982,2124. Gambler,5.1, (49),2h 49m, (463)
1983,2126. Garter Colt,5.3, (49),1h 42m, (105)
1984,2127. City Hunter: Shinjuku Private Eyes,6.4, (49),1h 35m, (875)
1985,2128. Mang Kepweng Returns,5.9, (49),2h, (57)
1986,2130. Dishoom,5.2, (49),2h 4m, (9.4K)
1987,2131. Under Ninja,5.2, (49),2m, (21)
1988,2133. Top Squad,6.0, (49),1h 36m, (893)
1989,2134. Big City Blues,3.3, (49),1h 34m, (381)
1990,2135. Enemies In-Law,5.9, (49),1h 59m, (334)
1991,2136. Gen-X Cops,5.9, (49),1h 54m, (2.5K)
1992,2137. Aegan,4.5, (49),2h 50m, (1.9K)
1993,2138. Tropical-Rouge! Pretty Cure: Yuki no Princess to Kiseki no Yubiwa!,7.6, (49),1h 10m, (22)
1994,2141. The Pink Jungle,5.8, (49),1h 44m, (445)
1995,2142. Blasted,4.8, (49),1h 54m, (2.7K)
1996,2144. Mard,6.3, (49),2h 57m, (2.2K)
1997,2146. Gang Leader,7.6, (49),2h 35m, (4.9K)
1998,2147. Gunda,7.3, (49),2h 9m, (11K)
1999,2148. The Conman,6.0, (49),1h 47m, (787)
2000,2149. Mumbai Express,6.0, (49),2h 32m, (1.4K)
2001,2150. Africa Screams,6.0, (49),1h 19m, (4.2K)
2002,2151. Mega Ape,2.1, (49),1h 13m, (252)
2003,2152. Plan,4.4, (49),2h 29m, (1K)
2004,2153. Jurassic Predator,2.9, (49),1h 30m, (366)
2005,2154. Aadhavan,5.5, (49),2h 39m, (3.9K)
2006,2155. One Piece: The Giant Mechanical Soldier of Karakuri Castle,6.4, (49),1h 34m, (2.1K)
2007,2157. Mrs Undercover,5.6, (49),1h 47m, (9.9K)
2008,2158. The Thief of Baghdad,4.8, (49),1h 42m, (1.2K)
2009,"2159. Vengeance Is Mine, All Others Pay Cash",6.8, (49),1h 54m, (1K)
2010,2160. Glass Trap,3.2, (49),1h 30m, (1.1K)
2011,2161. Monster Brawl,3.6, (49),1h 29m, (2.7K)
2012,2162. Darktown Strutters,4.7, (49),1h 30m, (562)
2013,2163. Get the Girl,5.0, (49),1h 27m, (1.3K)
2014,2164. Anari,5.3, (49),2h 51m, (636)
2015,2165. One of Our Spies Is Missing,5.4, (49),1h 40m, (485)
2016,2166. In Society,6.6, (49),1h 15m, (2.2K)
2017,"2167. Brother, Superhit!",3.9, (49),2h 19m, (670)
2018,2168. Snowflake,6.3, (49),2h 1m, (1.4K)
2019,2169. James,7.3, (49),2h 29m, (8.5K)
2020,2170. Assassination Classroom,6.1, (49),1h 50m, (2.3K)
2021,2171. Meatball Machine Kodoku,5.8, (49),1h 40m, (650)
2022,2172. Mahaan,6.0, (49),3h 1m, (551)
2023,2173. Meter,3.8, (49),2h 7m, (479)
2024,2174. Daud: Fun on the Run,5.9, (49),3h, (1.3K)
2025,2175. Angel's Dance,6.1, (49),1h 39m, (1.5K)
2026,2176. Hrashwo Deergha,7.9, (49),2h 30m, (79)
2027,2177. Putt Jattan De,8.0, (49),2h 3m, (88)
2028,2179. Crayon Shin-chan: Pursuit of the Balls of Darkness,6.9, (49),1h 40m, (873)
2029,2180. Raped by an Angel 2: The Uniform Fan,4.8, (49),1h 29m, (351)
2030,2181. A Gentleman,6.3, (49),2h 25m, (7.7K)
2031,2182. Vicky and the Treasure of the Gods,5.5, (49),1h 36m, (1.5K)
2032,2183. Samurai Fiction,7.2, (49),1h 51m, (2.8K)
2033,2184. Tout feu tout flamme,6.1, (49),1h 48m, (961)
2034,2185. Jalsa,7.4, (49),2h 41m, (6.8K)
2035,2186. Terrordactyl,4.2, (49),1h 35m, (846)
2036,2188. Azaad,6.7, (49),2h 34m, (122)
2037,2190. Super,5.1, (49),2h 31m, (804)
2038,2191. Bangkok Adrenaline,4.7, (49),1h 30m, (1K)
2039,2192. Bol Radha Bol,6.0, (49),2h 44m, (943)
2040,2193. Commando Ninja,6.4, (49),1h 8m, (793)
2041,2194. Dynamite Warrior,5.1, (49),1h 43m, (1.7K)
2042,2195. My Wife Is a Gangster 2,6.0, (49),1h 50m, (1.4K)
2043,2196. Thillalangadi,5.1, (49),3h 1m, (753)
2044,2197. Mosquito-Man,4.8, (49),1h 19m, (457)
2045,2198. Aunty No. 1,4.4, (49),2h 40m, (789)
2046,"2199. Yo-kai Watch Movie: It's the Secret of Birth, Meow!",5.6, (49),1h 37m, (334)
2047,2200. Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.8, (49),1h 11m, (28)
2048,2201. Lego DC Batman: Family Matters,6.1, (49),1h 12m, (1.6K)
2049,2202. Under the Hula Moon,4.3, (49),1h 34m, (303)
2050,2203. Eva man (Due sessi in uno),4.8, (49),1h 15m, (93)
2051,2204. The Posthuman Project,4.1, (49),1h 33m, (1.6K)
2052,2205. Mr. Ex,5.1, (49),1h 44m, (719)
2053,2206. Beyond the Boundary: I'll Be Here - Future,7.3, (49),1h 27m, (1.1K)
2054,2207. The Way of the Househusband,5.8, (49),1h 57m, (142)
2055,2208. Kandireega,6.2, (49),2h 10m, (989)
2056,2209. Venus & Vegas,4.0, (49),1h 35m, (687)
2057,2210. Raja Chinna Roja,6.9, (49),2h 20m, (374)
2058,2211. Main Tera Hero,5.1, (49),2h 8m, (10K)
2059,2212. Miss & Mrs. Cops,6.2, (49),1h 47m, (1.6K)
2060,2213. Policegiri,4.2, (49),2h 21m, (1.7K)
2061,2214. Ek Aur Ek Gyarah: By Hook or by Crook,5.3, (49),2h 24m, (2.4K)
2062,2215. King of Beggars,6.9, (49),1h 41m, (4.4K)
2063,2216. Sakalakala Vallavan,6.4, (49),2h 18m, (314)
2064,2217. Bal-Can-Can,7.6, (49),1h 29m, (2.8K)
2065,2218. Khushi,4.2, (49),2h 41m, (1.8K)
2066,2219. Waqt Hamara Hai,5.9, (49),2h 28m, (1.8K)
2067,2220. The Magnificent Butcher,7.2, (49),1h 48m, (2.7K)
2068,2221. Highpoint,4.6, (49),1h 28m, (303)
2069,2222. Ninja Kids and the Samurai Sword,6.5, (49),1h 40m, (241)
2070,2223. Honeyz,4.3, (49),1h 15m, (189)
