Title,Rating,votings,Duration,voting_counts
1560. Aambala,4.8,49,2h 26m,1400.0
1561. Our RoboCop Remake,6.4,49,1h 48m,538.0
1562. Peluri - kuolema on elävien ongelma,6.9,49,1h 38m,351.0
1563. Appu,8.0,49,2h 20m,403.0
1564. Top Cat,4.7,49,1h 30m,2000.0
1565. Jungle Bunch: Operation Meltdown,5.6,49,1h 29m,380.0
1566. Lupin the 3rd,5.5,49,2h 13m,1800.0
1567. Carter & June,4.7,49,1h 27m,437.0
1568. David,6.2,49,2h 35m,2900.0
1569. 30 jours max,5.5,49,1h 27m,2200.0
1570. Only 3 Days Left,5.2,49,1h 30m,1300.0
1571. Duplicate,5.6,49,2h 44m,8900.0
1572. Baadshah,6.9,49,2h 55m,21000.0
1573. Tiger on Beat,6.9,49,1h 33m,2200.0
"1574. Ranma ½: The Movie 2, Nihao My Concubine",7.2,49,1h,1000.0
1575. Rangabali,5.0,49,2h 17m,702.0
1576. Maximum Impact,2.4,49,1h 49m,1200.0
1577. Aaranya Kaandam,8.4,49,2h 6m,5700.0
1578. Duvvada Jagannadham,6.0,49,2h 32m,6700.0
1579. Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,7.9,49,1h 48m,2400.0
1580. Massu Engira Masilamani,5.9,49,2h 31m,5200.0
1581. Ladyboy,5.5,49,1h 58m,9.0
1583. Chhota Bheem Himalayan Adventure,5.8,49,1h 37m,247.0
1584. Sailor Moon SuperS: The Movie: Black Dream Hole,7.4,49,1h 15m,1900.0
1585. Tiger Cage II,6.9,49,1h 35m,1400.0
1586. Up from the Depths,3.4,49,1h 25m,1000.0
1587. Lupin the 3rd: The Mystery of Mamo,6.9,49,1h 42m,1800.0
1589. Manborg,5.5,49,1h 10m,3000.0
1590. One Piece: The Cursed Holy Sword,6.5,49,1h 35m,2700.0
1592. One Piece: Dead End Adventure,7.2,49,1h 35m,3100.0
1593. Shark Skin Man and Peach Hip Girl,6.7,49,1h 48m,2400.0
1594. Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey,7.0,49,1h 29m,762.0
1595. Into the Sun,5.1,49,1h 41m,1000.0
1596. Revenge of the Musketeers,5.8,49,2h 5m,3700.0
1597. They Call Me Macho Woman!,4.5,49,1h 21m,340.0
1598. The Gamers: Dorkness Rising,7.3,49,1h 45m,3400.0
1599. Bonus Trip,4.5,49,1h 53m,223.0
1600. Sonny and Jed,6.3,49,1h 32m,808.0
1601. Jake Speed,4.9,49,1h 45m,1200.0
1602. Fool N Final,3.6,49,2h 24m,2400.0
1604. MMA: Meu Melhor Amigo,4.2,49,2h,102.0
1605. Housefull 2,5.4,49,2h 25m,17000.0
1606. Ajab Prem Ki Ghazab Kahani,6.4,49,2h 30m,18000.0
1607. Leonor Will Never Die,6.6,49,1h 41m,844.0
1608. Børning,6.2,49,1h 29m,5400.0
1609. Freddie of the Jungle,4.9,49,1h 22m,55.0
1610. Khiladi 786,4.4,49,2h 21m,8300.0
1612. Looop Lapeta,5.2,49,2h 11m,5200.0
1613. The Seven Deadly Sins: Grudge of Edinburgh Part 1,5.6,49,52m,999.0
1614. The Knock Out Cop,6.7,49,1h 47m,4400.0
1615. Pokémon the Movie: The Power of Us,6.3,49,1h 40m,3200.0
1616. Chaalbaaz,6.8,49,2h 35m,1900.0
1617. Montana,6.1,49,1h 36m,1900.0
1618. Underclassman,4.4,49,1h 35m,6000.0
1619. Quaid-e-Azam Zindabad,6.3,49,2h 20m,1200.0
1621. Super Shark,2.6,49,1h 27m,2500.0
1622. Pokémon: Giratina and the Sky Warrior,6.0,49,1h 40m,3100.0
1623. The Hard Word,6.0,49,1h 42m,3900.0
1624. Spark: A Space Tail,4.4,49,1h 31m,1400.0
1625. Pokémon the Movie: Diancie and the Cocoon of Destruction,5.5,49,1h 16m,1900.0
1626. Partners in Crime,4.4,49,1h 49m,192.0
1627. Adventures of the Naked Umbrella,5.0,49,1h 37m,254.0
1628. Tiempo de valientes,7.5,49,1h 52m,7700.0
1629. Ishq,6.8,49,2h 41m,12000.0
1630. The Nocturnal Demon,5.7,49,1h 33m,70.0
1631. Abbott and Costello Meet the Mummy,6.2,49,1h 19m,6600.0
1632. The Spy: Undercover Operation,6.2,49,2h 1m,770.0
1633. BraveStarr: The Legend,6.8,49,1h 31m,1400.0
1634. Knockouts,4.7,49,1h 29m,143.0
1636. In the Lap of God,6.1,49,1h 28m,51.0
1637. Snake Fist Fighter,5.1,49,1h 20m,2200.0
1638. Animal,6.5,49,1h 31m,3400.0
1639. Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,7.1,49,1h 44m,797.0
1640. Kambakkht Ishq,3.8,49,2h 22m,7700.0
1641. Detective Chinatown,6.6,49,2h 16m,3700.0
1642. The Night Watchmen,5.4,49,1h 20m,3000.0
1643. Child of Peach,6.9,49,1h 35m,138.0
1644. Hot Dog,4.1,49,1h 40m,2300.0
1645. Hot Guys with Guns,5.5,49,1h 45m,462.0
1646. Swordsman,6.8,49,1h 58m,2700.0
1647. My Wife Is a Gangster 3,6.3,49,1h 55m,1900.0
1648. Checkmate,7.6,49,1h 52m,25000.0
1649. BoBoiBoy Movie 2,7.2,49,2h,1100.0
1650. 7 xiao fu,6.7,49,1h 20m,334.0
1651. Sri Raghupati,8.6,49,2h 29m,580.0
1652. Nenu Local,6.4,49,2h 18m,3200.0
1653. Half a Chance,5.8,49,1h 44m,3000.0
1654. The Pizzagate Massacre,5.0,49,1h 31m,622.0
1655. The Heist,6.9,49,2h,2000.0
1656. Tag,3.1,49,1h 52m,1100.0
1657. Che botte ragazzi!,4.1,49,1h 27m,185.0
1658. Hentai Kamen: The Abnormal Crisis,5.5,49,1h 59m,1100.0
1659. Shivam,5.4,49,2h 48m,668.0
1660. Shut Up and Kiss Me!,4.3,49,1h 41m,728.0
1661. Jai Simha,4.6,49,2h 39m,1000.0
1662. XX (ekusu kurosu): makyô densetsu,5.8,49,1h 30m,689.0
1663. Dead Sushi,5.7,49,1h 32m,1900.0
1664. Run,5.0,49,2h 17m,1500.0
1665. The Corsican File,5.8,49,1h 32m,4500.0
1666. Brindaavanam,7.1,49,2h 49m,5000.0
1667. Rocky,4.8,49,2h 16m,141.0
1668. Mega Shark vs. Mecha Shark,2.6,49,1h 25m,3500.0
1670. Pokémon the Movie: Secrets of the Jungle,6.4,49,1h 39m,2700.0
1671. Welcome Back,4.3,49,2h 32m,7100.0
1672. Miami Supercops,6.1,49,1h 36m,8600.0
1673. Buddies in India,3.8,49,1h 39m,426.0
1674. Best Men,5.5,49,1h 30m,3200.0
1675. Hello Brother,4.7,49,2h 19m,4900.0
"1676. From Today, It's My Turn: The Movie",6.3,49,1h 54m,647.0
1677. Pokémon the Movie: Genesect and the Legend Awakened,5.4,49,1h 36m,1800.0
1678. Smokey Bites the Dust,3.5,49,1h 27m,390.0
1679. Forbidden City Cop,6.9,49,1h 29m,4900.0
1680. Bounty Hunters,5.4,49,1h 45m,1200.0
1681. Hum Kisise Kum Naheen,7.1,49,2h 49m,577.0
1682. Chirutha,5.4,49,1h 57m,2600.0
1683. Dick Figures: The Movie,6.6,49,1h 13m,1600.0
1684. Coldblooded,6.7,49,1h 32m,4200.0
1685. Crime Spree,6.4,49,1h 45m,5800.0
1687. The Seven Deadly Sins: Cursed by Light,6.3,49,1h 19m,1600.0
1688. Railroad Tigers,5.8,49,2h 4m,5100.0
1689. Kaakki Sattai,7.2,49,2h 23m,339.0
1690. Carry on Don't Lose Your Head,6.5,49,1h 30m,3300.0
1691. The Desperadoes,6.4,49,1h 27m,1700.0
1692. BoBoiBoy: The Movie,6.6,49,1h 40m,2900.0
1693. Coolie No. 1,6.6,49,2h 23m,6000.0
1694. Macherla Niyojakavargam,4.5,49,2h 39m,1500.0
1695. Fury of the Fist and the Golden Fleece,2.9,49,1h 47m,314.0
1696. Maari 2,5.7,49,2h 23m,3800.0
1697. Mossad,5.7,49,1h 35m,822.0
1698. Home in San Antone,5.2,49,1h 2m,49.0
1699. Bedurulanka 2012,5.8,49,2h 29m,1900.0
1700. Sons of Rizk,7.4,49,1h 43m,5300.0
1702. Singh Is King,5.8,49,2h 15m,17000.0
1703. Action Hero Biju,7.6,49,2h 24m,4600.0
1704. Dofus: Book 1 - Julith,7.5,49,1h 40m,842.0
1705. C.I.D. Moosa,8.0,49,2h 40m,2400.0
1706. Unda,7.7,49,2h 10m,4800.0
1707. Judwaa,6.2,49,2h 18m,7300.0
1708. Honeko Akabane's Bodyguards,5.9,49,1h 57m,36.0
1709. Deewane Huye Paagal,5.6,49,2h 38m,6200.0
1710. The Taint,5.1,49,1h 15m,1300.0
1711. G.D.O. BlackCat,5.3,49,1h 37m,5700.0
1712. Kick 2,5.0,49,2h 50m,1300.0
1713. Bloody Mallory,4.4,49,1h 34m,1300.0
1714. Suhaag,5.8,49,2h 25m,2100.0
1715. S*P*Y*S,4.5,49,1h 27m,1100.0
1716. Virgo and the Sparklings,5.7,49,1h 47m,350.0
1717. Mathu Vadalara 2,7.0,49,2h 19m,1600.0
1718. Pokémon: Arceus and the Jewel of Life,6.2,49,1h 35m,3100.0
1719. Chhota Bheem Paanch Ajoobe,6.3,49,1h 8m,127.0
1720. Concrete Blondes,4.8,49,1h 32m,789.0
1722. My Wife Is a Gangster,6.3,49,1h 47m,3600.0
1723. Raiders of the Lost Shark,1.8,49,1h 11m,1000.0
1725. Big Bad Wolf,5.2,49,1h 35m,2900.0
1726. God of Gamblers II,6.8,49,1h 39m,3700.0
1727. Peking Opera Blues,7.2,49,1h 44m,2800.0
1728. Sand Land,7.4,49,1h 46m,407.0
1729. Kick,7.9,49,2h 35m,6200.0
1731. Thief of Yama,7.2,49,3h 5m,4900.0
1732. Greed in the Sun,7.0,49,2h 2m,2900.0
1733. Rascals,3.0,49,2h 8m,3200.0
1734. Ram Gopal Varma Ki Aag,1.4,49,2h 51m,7200.0
1736. Infested,2.9,49,1h 24m,1500.0
1737. The Spy in the Green Hat,5.7,49,1h 32m,588.0
1738. On the Other Side of the Tracks,5.8,49,1h 36m,6200.0
1739. Duel to the Death,7.2,49,1h 26m,2500.0
1740. Deserter's Gold,4.8,49,2h 3m,582.0
1741. Slave Girl,5.2,49,1h 20m,163.0
1742. Ma'am Chief: Shakedown in Seoul,8.6,49,2h 1m,41.0
1743. Dead Weight,6.0,49,1h 47m,5500.0
1744. FDR: American Badass!,5.2,49,1h 33m,2100.0
1745. Everything Happens to Me,5.8,49,1h 42m,3200.0
1747. Detective K: Secret of the Living Dead,6.1,49,2h,631.0
1748. Sundance Cassidy and Butch the Kid,5.3,49,1h 43m,468.0
1749. Saakini Daakini,6.0,49,1h 55m,959.0
1750. Arahan,6.5,49,1h 54m,4100.0
1751. The Bodyguard 2,5.4,49,1h 35m,1200.0
1752. Bon Cop Bad Cop 2,6.6,49,2h 6m,4500.0
1754. My Dear Kuttichaathan,7.8,49,1h 36m,562.0
1755. A Chinese Ghost Story III,6.6,49,1h 44m,3100.0
1756. Cop Secret,5.9,49,1h 38m,1400.0
1757. The Further Adventures of Tennessee Buck,4.5,49,1h 28m,785.0
1758. Mr. Vampire Part 3,6.7,49,1h 33m,832.0
1759. The Trouble with Spies,4.4,49,1h 31m,634.0
1760. Teefa In Trouble,7.0,49,2h 35m,4200.0
1762. Aditya 369,8.4,49,2h 20m,3500.0
1765. Puppet Master X: Axis Rising,3.9,49,1h 26m,1600.0
1766. Big Brother,6.3,49,1h 41m,3800.0
1767. The Inspector Wears Skirts II,5.5,49,1h 36m,255.0
1768. Thomas & Friends: Big World! Big Adventures!,5.1,49,1h 25m,427.0
1769. Deadpool Movie in Lego,8.0,49,1h 48m,124.0
1770. The Mick and the Trick,5.0,49,1h 36m,75.0
1771. Neram,7.5,49,1h 57m,5500.0
1772. She's on Duty,6.2,49,1h 51m,1100.0
1773. Prince of the Sun,5.3,49,1h 24m,384.0
1774. The Vultures,6.1,49,1h 46m,2400.0
1775. Thallumaala,6.9,49,2h 28m,6400.0
1776. Devadas,6.5,49,2h 39m,2400.0
1777. Yaarana,6.9,49,2h 18m,2000.0
1778. Pancho Villa,4.6,49,1h 32m,760.0
1779. Kryptonite,5.4,49,1h 20m,755.0
1780. Undercover Lover,4.3,49,1h 18m,154.0
1781. Shark in Venice,2.5,49,1h 28m,2200.0
1782. Checkmate,4.3,49,1h 44m,383.0
1783. Guns & Talks,6.8,49,2h,1900.0
1784. Maryada Ramanna,7.5,49,2h 5m,3400.0
1785. Ramaiya Vastavaiya,5.8,49,2h 28m,5000.0
1786. 28 Hours Later: The Zombie Movie,5.0,49,56m,138.0
1787. An Actor's Revenge,7.3,49,1h 55m,3000.0
1788. Unarmed But Dangerous,3.2,49,1h 30m,225.0
1791. Brice 3,4.4,49,1h 35m,1700.0
1792. Knock-Out Cop,6.2,49,1h 54m,4000.0
1793. Roselyne and the Lions,6.1,49,2h 19m,546.0
1794. Chalo,6.3,49,2h 25m,1600.0
1795. The Suspicious Death of a Minor,6.5,49,1h 40m,1900.0
1796. DJ Tillu,7.2,49,2h 1m,4000.0
1797. Fairy Tail: The Phoenix Priestess,7.0,49,1h 26m,2500.0
1798. Parchi,5.4,49,2h 17m,473.0
1799. Below the Belt,3.8,49,1h 29m,266.0
1800. Challenge,5.9,49,2h 40m,810.0
1801. Kill!,7.4,49,1h 55m,3300.0
1802. Destruction Babies,5.9,49,1h 48m,997.0
1804. Bling,4.4,49,1h 22m,825.0
1805. Runaway Nightmare,4.4,49,1h 34m,314.0
1806. Midnite Spares,5.1,49,1h 27m,308.0
1807. Sunday,5.5,49,2h 15m,3200.0
1808. The Throwaways,4.6,49,1h 30m,1900.0
1809. Türkler Çildirmis Olmali,3.0,49,1h 40m,1400.0
1810. Dragon Lord,6.3,49,1h 42m,4700.0
1812. Mr. Vampire Saga IV,6.3,49,1h 36m,650.0
1813. The Tricky Master,5.9,49,1h 31m,1800.0
1814. Hot Tamale,5.5,49,1h 42m,1300.0
1815. Sinister Squad,2.2,49,1h 30m,1200.0
1816. Kangaroo Jack: G'Day U.S.A.!,3.9,49,1h 15m,546.0
1817. A Violent Prosecutor,6.7,49,2h 6m,3600.0
1818. Last Hero in China,6.6,49,1h 51m,3700.0
1819. Trance,5.0,49,1h 26m,73.0
1820. She Never Died,5.3,49,1h 29m,1300.0
1821. Jesus Shows You the Way to the Highway,5.7,49,1h 23m,1200.0
1822. Haseena Maan Jaayegi,6.3,49,2h 27m,3900.0
1823. Bad Luck,5.5,49,1h 20m,214.0
1824. Kaashmora,5.6,49,2h 43m,2100.0
1825. Les anges gardiens,5.9,49,1h 50m,3700.0
1826. No Problem,4.5,49,2h 19m,3200.0
1827. Odd Couple,7.1,49,1h 37m,641.0
"1828. You Shoot, I Shoot",7.4,49,1h 34m,1700.0
"1829. Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",4.1,49,1h 42m,1400.0
1830. Shamelessly She-Hulk,6.0,49,1h 30m,110.0
1831. Avane Srimannarayana,7.6,49,3h 6m,8500.0
1833. Bring Me the Head of the Machine Gun Woman,5.4,49,1h 13m,1200.0
1834. Muthu,7.5,49,2h 45m,3800.0
1835. Fudoh: The New Generation,7.0,49,1h 38m,4000.0
1836. Detective Conan: Strategy Above the Depths,7.0,49,1h 48m,2200.0
1837. Half a Loaf of Kung Fu,5.6,49,1h 37m,2200.0
1838. Mutant Girls Squad,5.7,49,1h 29m,2100.0
1839. The Iceman Cometh,6.6,49,1h 54m,1300.0
1840. Turn the Other Cheek,6.3,49,1h 29m,5200.0
1841. Zombie Hunter,3.5,49,1h 33m,2900.0
1842. Lazer Team 2,6.3,49,1h 26m,3600.0
"1843. Help, I Shrunk My Teacher",5.2,49,1h 30m,826.0
1844. All About the Money,5.1,49,1h 30m,3200.0
1845. My Dad's Christmas Date,5.5,49,1h 31m,2400.0
1846. Undercover Party Crasher,4.8,49,1h 26m,173.0
1847. Fights Break Sphere,5.2,49,1h 33m,31.0
1848. Bang bang al hoyo,6.4,49,1h 25m,28.0
1849. Los verduleros 4,6.1,49,1h 45m,99.0
1850. MCA Middle Class Abbayi,6.1,49,2h 24m,3400.0
1852. Namma Veettu Pillai,6.0,49,2h 33m,1900.0
1853. Cyborg She,6.9,49,1h 55m,4300.0
1854. Kadhal Azhivathillai,6.1,49,3h,111.0
1855. Royal,5.6,49,2h 28m,174.0
1856. Boss,5.1,49,2h 23m,12000.0
1858. Sattar,6.9,49,1h 46m,3500.0
1859. Blind Detective,6.4,49,2h 10m,3800.0
1860. Piranha Sharks,2.9,49,1h 19m,649.0
1861. #Selfieparty,5.0,49,1h 30m,384.0
1862. Slammed,4.0,49,1h 39m,290.0
1863. Zoombies 2,3.5,49,1h 24m,703.0
1865. To Trap a Spy,6.0,49,1h 32m,606.0
1866. Beauty and the Bestie,4.7,49,1h 59m,365.0
1867. Stark Raving Mad,6.2,49,1h 41m,5400.0
1868. Kyûketsu Shôjo tai Shôjo Furanken,5.7,49,1h 24m,4000.0
1869. Super Express,5.2,49,1h 24m,179.0
1870. Bheeshma,6.6,49,2h 30m,5000.0
1871. Mr. Billion,5.4,49,1h 29m,1500.0
1872. Jeon Woochi,6.6,49,2h 16m,3500.0
1873. Ramayya Vastavayya,5.1,49,2h 47m,2400.0
1876. Terror Birds,3.5,49,1h 27m,538.0
1877. Heropanti 2,2.3,49,2h 25m,28000.0
1878. Mon Mane Na,5.0,49,2h 25m,476.0
1879. Even Angels Eat Beans,6.2,49,1h 51m,3500.0
1880. Operation Corned Beef,6.1,49,1h 45m,3200.0
1881. Hellbent,4.6,49,1h 28m,288.0
1882. Gemini,6.2,49,2h 30m,1200.0
1883. Legendary Weapons of China,6.9,49,1h 49m,1900.0
1884. The Infallibles,4.8,49,1h 39m,749.0
1885. Extra Ordinary Man,5.1,49,2h 37m,2300.0
1886. Bandaa Singh Chaudhary,6.3,49,1h 53m,5200.0
1887. Send It!,4.5,49,1h 41m,283.0
1888. Fags in the Fast Lane,6.4,49,1h 30m,57.0
1889. Black Out,6.4,49,1h 32m,2200.0
1890. The Escape of Prisoner 614,4.6,49,1h 37m,940.0
1891. Dragon Ball: The Path to Power,7.2,49,1h 20m,3100.0
1892. Doraemon: Nobita's Secret Gadget Museum,7.0,49,1h 40m,1400.0
1893. Sons of Rizk 3,6.7,49,2h 5m,1600.0
1894. Up to His Ears,6.2,49,1h 44m,2500.0
1895. The Getaway King,6.5,49,1h 40m,3000.0
1896. Beauty the Ape Wife,5.7,49,1h 40m,732.0
1897. The Red Spectacles,6.4,49,1h 56m,907.0
1898. The Honkers,6.1,49,1h 42m,403.0
1899. Born to Ride,3.2,49,1h 30m,786.0
1900. The Seven Deadly Sins: Grudge of Edinburgh Part 2,6.2,49,53m,606.0
1901. Kills On Wheels,7.1,49,1h 43m,4000.0
1902. The Eagle Shooting Heroes,7.0,49,1h 43m,3400.0
1903. Dinocroc,3.4,49,1h 25m,2100.0
1904. Shin Chan: The Adult Empire Strikes Back,7.8,49,1h 30m,1400.0
1905. Hell Squad,3.4,49,1h 27m,464.0
1906. Cop or Hood,6.5,49,1h 47m,3300.0
1908. Thodari,4.6,49,2h 48m,1400.0
"1909. Feuer, Eis & Dynamit",3.9,49,1h 46m,1100.0
1910. Cemetery High,3.1,49,1h 20m,481.0
1911. Defying Chase,4.9,49,1h 28m,153.0
1912. Soulkeeper,4.8,49,1h 45m,1300.0
1914. Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen,6.1,49,1h 47m,319.0
1915. Fifty/Fifty,5.7,49,1h 41m,947.0
1916. Balupu,6.1,49,2h 25m,1600.0
1917. Take Home Pay,5.3,49,1h 45m,186.0
1918. Wickie und die starken Männer,5.6,49,1h 25m,3600.0
1919. Hit & Run,6.2,49,1h 54m,378.0
1920. Amphibious Creature of the Deep,3.4,49,1h 26m,1200.0
1921. Kara Bela,6.7,49,1h 45m,10000.0
1923. Chuck Steel: Night of the Trampires,6.8,49,1h 30m,711.0
1924. The 2nd Best Secret Agent in the Whole Wide World,5.7,49,1h 36m,206.0
1925. It Shouldn't Happen to a Dog,6.6,49,1h 10m,232.0
1926. Ang pangarap kong holdap,6.9,49,1h 47m,606.0
1927. Downtown,5.7,49,1h 36m,2200.0
1928. Bunny the Killer Thing,4.3,49,1h 28m,1900.0
1929. Safari Express,5.2,49,1h 33m,321.0
1930. Adhurs,6.8,49,2h 30m,3400.0
1931. Shola Aur Shabnam,6.5,49,2h 45m,1300.0
1932. Sons of Rizk 2,7.1,49,1h 43m,3300.0
1933. Lingaa,5.6,49,2h 54m,6700.0
1934. The Private Life of Helen of Troy,5.8,49,1h 27m,99.0
1935. Ladrón que roba a ladrón,6.6,49,1h 38m,2000.0
1936. Ragada,6.0,49,2h 26m,1200.0
1937. Biriyani,5.7,49,2h 28m,1900.0
1938. Doctor,7.4,49,2h 28m,20000.0
1939. Sailor Moon Eternal,7.0,49,2h 40m,1800.0
1940. Ghost Punting,5.4,49,1h 34m,269.0
1941. Weekend Warriors,4.4,49,1h 29m,378.0
1943. Pizza Man,3.9,49,1h 30m,355.0
1944. Baadshah,6.3,49,2h 44m,5200.0
1945. Gappa the Triphibian Monster,4.4,49,1h 30m,1800.0
1946. Dirty Ho,7.1,49,1h 43m,1600.0
1947. Home Along da Riles da Movie,7.0,49,2h 10m,57.0
1948. Bulletproof 2,3.7,49,1h 37m,732.0
1949. Warriors Two,7.2,49,1h 36m,1700.0
1950. Hollywood.Con,3.4,49,1h 41m,2800.0
1952. James Bond,5.2,49,2h 22m,307.0
1953. Golmaal 3,5.7,49,2h 35m,11000.0
1954. Heroes,5.7,49,2h 19m,2400.0
1955. Pataki,5.5,49,2h 20m,194.0
1956. Flatfoot in Hong Kong,6.4,49,1h 55m,3800.0
1957. Sous écrous,5.3,49,1h 51m,34.0
1958. The Human Race,4.9,49,1h 27m,11000.0
1959. Saint Young Men: Holy Men vs Demon Army,3.0,49,1h 33m,13.0
1960. Mad Monkey Kung Fu,6.7,49,1h 56m,1200.0
1961. Golmaal Again,5.0,49,2h 20m,12000.0
1962. S.O.S. Operation Bikini,5.3,49,1h 24m,116.0
1963. Poslednji krug momci,6.5,49,1h 18m,52.0
1964. Mega Shark vs. Kolossus,2.7,49,1h 29m,1900.0
1965. Octonauts & the Great Barrier Reef,6.7,49,47m,241.0
1966. The Fuller Brush Man,6.8,49,1h 33m,677.0
1967. Volcano High,5.9,49,2h,3600.0
1968. Cheerleader Ninjas,2.8,49,1h 31m,1200.0
1969. Bomber,6.2,49,1h 41m,4600.0
1970. Below the Belt,5.4,49,1h 31m,273.0
1971. Disciples of the 36th Chamber,6.4,49,1h 30m,2300.0
1972. Parava,8.0,49,2h 27m,4800.0
1973. Bengal Tiger,5.3,49,2h 25m,1200.0
1974. The Mad,4.7,49,1h 23m,1900.0
1975. Royal Tramp II,7.0,49,1h 38m,3200.0
1976. Rat Pfink and Boo Boo,4.3,49,1h 12m,997.0
1978. Mole Song Final,6.1,49,2h 9m,189.0
1979. Oru Thekkan Thallu Case,6.4,49,2h 32m,1400.0
1980. Arya,7.8,49,2h 31m,8500.0
1981. La gran aventura de Mortadelo y Filemón,5.3,49,1h 47m,3700.0
1982. Varsham,7.3,49,2h 39m,2500.0
1983. Enter the Fat Dragon,6.6,49,1h 40m,1000.0
1984. Trust Me,4.9,49,2h,424.0
1985. My Tutor Friend,6.5,49,1h 50m,2600.0
1986. Journey Bombay to Goa: Laughter Unlimited,4.9,49,2h 18m,603.0
1987. Argo,7.0,49,1h 46m,4300.0
1988. Future Zone,3.4,49,1h 22m,840.0
1989. Squadra antiscippo,6.0,49,1h 33m,873.0
1990. Crossbreed,3.1,49,1h 26m,2900.0
1991. La Trampa,6.2,49,1h 29m,59.0
1992. Big Tits Zombies,4.3,49,1h 13m,1500.0
1993. Killer Bean Forever,6.6,49,1h 25m,5000.0
1994. Selfiee,5.7,49,2h 28m,14000.0
1995. Jabariya Jodi,4.0,49,2h 5m,1900.0
1996. Another Superhero Movie,3.1,49,1h 15m,521.0
1997. Big Man Japan,6.2,49,1h 53m,4100.0
1998. RoboGeisha,5.3,49,1h 42m,2700.0
1999. Türkler Çildirmis Olmali 2: Mavi Vatan,2.2,49,1h 40m,155.0
2000. One Piece: Chopper's Kingdom in the Strange Animal Island,6.2,49,56m,2500.0
2001. Legend of Kung Fu Rabbit,3.2,49,1h 29m,720.0
2002. Velaiyilla Pattathari,7.9,49,2h 13m,8900.0
2003. Vamp U,4.0,49,1h 40m,3000.0
2004. The Big Noise,6.3,49,1h 14m,1500.0
2005. Nikamma,2.8,49,2h 32m,1800.0
2006. The Secret of Bacchus,7.8,49,2h,719.0
2007. Green Ghost and the Masters of the Stone,4.6,49,1h 22m,668.0
2008. Mais où est donc passée la 7ème compagnie,6.9,49,1h 35m,2600.0
2009. The World of Don Camillo,5.6,49,2h 6m,2300.0
2010. The Visitor from the Future,5.8,49,1h 45m,2000.0
2011. The Speed Track,5.8,49,PG-13,392.0
2012. Australiens,5.4,49,1h 52m,379.0
2013. Günah Keçisi,4.9,49,1h 23m,2200.0
2014. Bad Georgia Road,4.8,49,1h 26m,142.0
2015. Mad Mission 4: You Never Die Twice,5.8,49,1h 26m,946.0
2016. The Emu War,4.2,49,1h 15m,170.0
2017. Martial Arts of Shaolin,6.4,49,1h 34m,2700.0
2019. Bhaijaan Elo Re,6.9,49,2h 40m,1700.0
2020. Dance of the Drunken Mantis,6.9,49,1h 34m,868.0
2021. Namak Halaal,7.2,49,2h 51m,3000.0
2022. Project A-Ko,6.9,49,1h 26m,1600.0
2023. The Bod Squad,5.5,49,1h 39m,425.0
2024. Tiktik: The Aswang Chronicles,5.1,49,1h 42m,339.0
2025. Holy Shit!,5.8,49,1h 30m,794.0
2026. Ching fung dik sau,6.5,49,1h 35m,371.0
2027. Little Ninjas,2.4,49,1h 40m,868.0
2028. Jajantaram Mamantaram,6.0,49,2h 2m,1700.0
2029. Interzone,3.9,49,1h 37m,476.0
2030. Viswam,4.3,49,2h 35m,630.0
2032. Cartouche,6.5,49,1h 54m,3100.0
2033. Børning 2,5.9,49,1h 38m,2900.0
2034. Knockabout,7.2,49,1h 32m,1600.0
2035. Chandu the Magician,6.2,49,1h 11m,1200.0
2036. Dear Inspector,6.7,49,1h 45m,1200.0
2037. Breaking and Re-entering,5.8,49,1h 49m,436.0
2039. Trinity Seven: Eternity Library & Alchemic Girl,6.5,49,55m,545.0
2040. Bad Cat,7.0,49,1h 26m,9100.0
2041. 12 Hours of Terror,6.5,49,1h 34m,569.0
2042. Rachcha,4.5,49,2h 23m,3100.0
2043. Budapest Heist,3.8,49,1h 44m,4300.0
2044. The Last Ottoman: Knockout Ali,6.9,49,2h 6m,7000.0
2046. Dead Again,3.0,49,1h 15m,677.0
2047. Chaw,5.6,49,2h 2m,1400.0
2048. For Better or Worse,4.8,49,1h 45m,563.0
2049. Pokémon the Movie: White - Victini and Zekrom,5.7,49,1h 37m,2100.0
2050. Totally Baked,4.7,49,1h 28m,903.0
2051. The Great Spy Chase,6.8,49,1h 24m,2100.0
2052. Money Back Guarantee,5.0,49,2h 2m,2700.0
2053. 2002,6.0,49,1h 34m,762.0
2054. Sixpack Annie,4.2,49,1h 28m,349.0
2055. By Quantum Physics: A Nightlife Venture,5.8,49,2h,525.0
2056. Albion: The Enchanted Stallion,5.2,49,1h 46m,1600.0
2057. Ittefaq,4.9,49,2h 18m,109.0
2058. Captain Sabertooth and the Treasure of Lama Rama,5.2,49,1h 36m,826.0
2059. Aachi & Ssipak,6.7,49,1h 30m,1900.0
2060. The Little Dragons,4.3,49,1h 30m,311.0
2061. Khaleja,7.6,49,2h 50m,10000.0
2062. Pedicab Driver,7.4,49,1h 35m,1100.0
2063. Big Match,6.2,49,1h 52m,756.0
